ensembl_gene_id,gene_symbol,gene_type,gene_set,symbol_mapping_count,n_samples,zero_n,below_0_1_tpm_n,all_zero,near_zero_expression,near_zero_log_variance,mean_tpm,median_tpm,max_tpm,mean_log2_tpm1,sd_log2_tpm1,p05_log2_tpm1,p95_log2_tpm1
ENSG00000236638.1,AC006455.7,processed_pseudogene,other,1,113,112,112,False,True,False,0.0012026548672566372,0.0,0.1359,0.001626865765041413,0.017217128923137672,0.0,0.0
ENSG00000236641.2,Z99916.1,lncRNA,other,1,113,16,43,False,False,False,0.24618938053097347,0.1532,1.3006,0.28983326934627146,0.2722233319437575,0.0,0.8690176087654041
ENSG00000236643.1,AL354928.1,lncRNA,other,1,113,11,16,False,False,False,0.613516814159292,0.3698,4.023,0.5958501521197455,0.49025081951134253,0.0,1.545033891094622
ENSG00000236646.1,LAMTOR5P1,processed_pseudogene,other,1,113,77,77,False,False,False,0.11721769911504425,0.0,2.0028,0.13480665774876555,0.2478670354186465,0.0,0.6044532467289653
ENSG00000236647.1,AC009947.2,unprocessed_pseudogene,other,1,113,113,113,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000236648.2,LINC02810,lncRNA,other,1,113,93,111,False,True,False,0.009267256637168143,0.0,0.1089,0.012980904511607511,0.030466850147196637,0.0,0.07489579471653228
ENSG00000236651.1,DLX2-DT,lncRNA,other,1,113,30,52,False,False,False,0.2856513274336283,0.1098,4.2735,0.2987712474985287,0.3834093509317915,0.0,1.0384896083343267
ENSG00000236653.3,LINC01923,lncRNA,other,1,113,105,113,False,True,False,0.0013876106194690265,0.0,0.0562,0.001970851578259695,0.009188911840839932,0.0,0.014897742883364495
ENSG00000236654.2,AC079780.1,processed_pseudogene,other,1,113,57,57,False,False,False,0.3126389380530973,0.0,5.1776,0.3086120813009395,0.4363273478293023,0.0,1.1896068014392587
ENSG00000236655.1,SLC6A14P3,processed_pseudogene,other,1,113,109,109,False,True,False,0.006751327433628318,0.0,0.346,0.008772882975696573,0.0499641068834646,0.0,0.0
ENSG00000236656.1,AL365440.1,lncRNA,other,1,113,106,111,False,True,False,0.08910530973451328,0.0,7.996,0.04355450089144622,0.3292073258917449,0.0,0.02718182707546141
ENSG00000236658.1,AL161733.1,lncRNA,other,1,113,82,83,False,False,False,0.15476548672566373,0.0,5.1486,0.1349862081904921,0.3677125820569603,0.0,0.5165691536917841
ENSG00000236662.1,AL133215.1,lncRNA,other,1,113,38,39,False,False,False,0.22252035398230088,0.1629,1.1129,0.2651036134560158,0.26029970028022964,0.0,0.8124969403504886
ENSG00000236663.1,FRGCA,lncRNA,other,1,113,26,28,False,False,False,1.2008061946902655,0.5154,9.7805,0.8560857035629967,0.8330238759443572,0.0,2.5099929028255765
ENSG00000236664.1,AC011998.2,lncRNA,other,1,113,110,110,False,True,False,0.010129203539823009,0.0,0.5392,0.01217996395199603,0.07759066129321886,0.0,0.0
ENSG00000236665.1,AC114808.2,lncRNA,other,1,113,74,88,False,False,False,0.0748495575221239,0.0,0.897,0.09278790613205107,0.1723290432089434,0.0,0.467818752383752
ENSG00000236666.1,POTEH-AS1,lncRNA,other,1,113,113,113,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000236667.1,RPL27AP3,processed_pseudogene,other,1,113,94,97,False,False,False,0.026927433628318585,0.0,0.5788,0.03510754535264843,0.09259528646649934,0.0,0.18743614166770928
ENSG00000236668.2,AC006450.3,lncRNA,other,1,113,84,107,False,True,False,0.03546460176991151,0.0,1.7881,0.03931701870827049,0.15303891984238838,0.0,0.14111833275113134
ENSG00000236670.1,KRT18P5,processed_pseudogene,other,1,113,4,8,False,False,False,0.6288938053097345,0.4584,3.6462,0.6284815682255659,0.4401425403013004,0.08826707933278764,1.5536847199967299
ENSG00000236671.9,PRKG1-AS1,lncRNA,other,1,113,16,88,False,False,False,0.08675575221238938,0.0308,0.9299,0.10850324734039098,0.1726303827167121,0.0,0.49564191620553605
ENSG00000236673.5,AL117378.1,lncRNA,other,1,113,97,112,False,True,False,0.003938938053097345,0.0,0.112,0.005554270125281486,0.018183278144970883,0.0,0.032268345017673124
ENSG00000236674.1,AL049636.1,processed_pseudogene,other,1,113,93,108,False,True,False,0.03127787610619469,0.0,2.3698,0.029824745151291746,0.16687317157476586,0.0,0.118885723359449
ENSG00000236675.1,MTX1P1,unprocessed_pseudogene,other,1,113,0,0,False,False,False,20.73292300884956,16.7888,122.9879,4.029238218059544,1.1172909103937274,2.187976177452722,5.735048790999536
ENSG00000236676.1,AC117944.1,lncRNA,other,1,113,80,95,False,False,False,0.04842654867256637,0.0,0.9713,0.0616159515659506,0.12998312615792126,0.0,0.28721623784897216
ENSG00000236677.1,SETD4-AS1,lncRNA,other,1,113,71,76,False,False,False,0.07828761061946901,0.0,0.6923,0.09969469391355888,0.15656430563587995,0.0,0.363787187820205
ENSG00000236678.8,LINC00347,lncRNA,other,1,113,98,113,False,True,False,0.0034035398230088496,0.0,0.055,0.0048300278585138535,0.014323750985238184,0.0,0.033759439078709166
ENSG00000236679.2,RPL23AP24,processed_pseudogene,other,1,113,107,107,False,True,False,0.00836283185840708,0.0,0.1798,0.011192069761659892,0.0476327331315126,0.0,0.06807258310609869
ENSG00000236680.1,AL356000.1,processed_pseudogene,other,1,113,25,65,False,False,False,0.11454690265486725,0.0843,0.4151,0.15004357648149153,0.13445887715268265,0.0,0.401106088543847
ENSG00000236681.1,DSTNP5,processed_pseudogene,other,1,113,101,107,False,True,False,0.018587610619469022,0.0,0.9188,0.02258988619474915,0.09784014845536333,0.0,0.1368737550611644
ENSG00000236682.2,MAP3K2-DT,lncRNA,other,1,113,0,0,False,False,False,2.8529699115044242,2.3909,12.6542,1.796659133550878,0.6365838726433422,0.8207705276047368,2.919356289624684
ENSG00000236683.3,HMGA1P1,processed_pseudogene,other,1,113,17,36,False,False,False,0.23251592920353983,0.1744,1.3539,0.2794434979587479,0.24297945050312286,0.0,0.7377352643198046
ENSG00000236686.1,BZW1P1,processed_pseudogene,other,1,113,51,91,False,False,False,0.06385840707964602,0.0355,0.7165,0.08305722130157138,0.12869911249758248,0.0,0.31132700944874103
ENSG00000236687.1,AL160271.2,lncRNA,other,1,113,103,110,False,True,False,0.007391150442477876,0.0,0.1693,0.010165111637705764,0.03579059614598231,0.0,0.08422535617024568
ENSG00000236689.1,MTCO2P21,unprocessed_pseudogene,other,1,113,99,108,False,True,False,0.013892035398230087,0.0,0.3466,0.01861084315901333,0.05930523226493159,0.0,0.12370838782665446
ENSG00000236690.2,AC007274.2,unprocessed_pseudogene,other,1,113,112,113,False,True,False,0.0006814159292035398,0.0,0.077,0.0009470641582488533,0.010022784953396749,0.0,0.0
ENSG00000236691.3,NDUFA4P2,processed_pseudogene,other,1,113,104,104,False,True,False,0.02640530973451328,0.0,0.5277,0.03223413633942083,0.11799016906153373,0.0,0.2763783680992129
ENSG00000236692.2,MTCO1P10,unprocessed_pseudogene,other,1,113,102,112,False,True,False,0.00541150442477876,0.0,0.2279,0.0074078033871965935,0.032176517837150156,0.0,0.04963072732406382
ENSG00000236695.1,HNRNPA1P47,processed_pseudogene,other,1,113,55,85,False,False,False,0.06865309734513275,0.0398,0.5855,0.09008136925708819,0.12478799756004545,0.0,0.34542462336501845
ENSG00000236698.1,EIF1AXP1,processed_pseudogene,other,1,113,0,0,False,False,False,2.741064601769911,2.4054,9.3895,1.7346193691362473,0.6969233985066199,0.5503457768808815,2.9277454906086358
ENSG00000236699.9,ARHGEF38,protein_coding,other,1,113,0,4,False,False,False,1.9891522123893806,0.7498,16.8158,1.2054125762342829,0.9409133277303299,0.17192415144339573,3.149542268900619
ENSG00000236700.6,LINC01010,lncRNA,other,1,113,4,39,False,False,False,0.28531681415929205,0.1512,4.0922,0.3087644138737025,0.34766312426764107,0.016838257980451965,0.9910072189046608
ENSG00000236701.3,AL512594.1,processed_pseudogene,other,1,113,106,113,False,True,False,0.0034584070796460182,0.0,0.0688,0.00485234532981253,0.019094021868132992,0.0,0.06286252207601993
ENSG00000236703.1,MYB-AS1,lncRNA,other,1,113,67,72,False,False,False,0.20679557522123893,0.0,4.076,0.19336036533886083,0.3966516372171353,0.0,0.7949530961981416
ENSG00000236704.1,CNOT4P1,processed_pseudogene,other,1,113,108,113,False,True,False,0.002275221238938053,0.0,0.0872,0.0031840556406918133,0.016352990562135405,0.0,0.0
ENSG00000236708.1,SDK1-AS1,lncRNA,other,1,113,25,53,False,False,False,0.1797221238938053,0.1113,1.8719,0.21536878650648747,0.24128445371544693,0.0,0.7048718993017544
ENSG00000236709.1,DAPK1-IT1,lncRNA,other,1,113,79,101,False,False,False,0.03898849557522124,0.0,0.8038,0.050536536825143266,0.10944518675920471,0.0,0.22864920465176627
ENSG00000236710.1,AC108448.2,processed_pseudogene,other,1,113,4,9,False,False,False,0.6702345132743363,0.4794,5.4322,0.6519932983171067,0.46302431124924337,0.10124098450776023,1.5660168514703887
ENSG00000236711.2,SMAD9-IT1,lncRNA,other,1,113,43,46,False,False,False,0.216812389380531,0.1204,2.3734,0.2449024161875341,0.3059105337501158,0.0,0.7718199179026022
ENSG00000236712.1,AC079448.1,processed_pseudogene,other,1,113,83,83,False,False,False,0.06177433628318584,0.0,0.7529,0.07734570335327091,0.155208208230283,0.0,0.3793767378088051
ENSG00000236713.1,AL356292.1,processed_pseudogene,other,1,113,46,48,False,False,False,0.613295575221239,0.1493,7.663,0.46878269680021745,0.6801135459880465,0.0,2.063089487409732
ENSG00000236714.3,LINC01844,lncRNA,other,1,113,10,66,False,False,False,0.14631150442477878,0.075,1.9907,0.1763046330575742,0.2229633482621477,0.0,0.5379959192092969
ENSG00000236716.1,AL355376.1,lncRNA,other,1,113,108,110,False,True,False,0.0046884955752212396,0.0,0.1339,0.006409853401740183,0.030716181884696842,0.0,0.0
ENSG00000236717.2,AL354751.2,unprocessed_pseudogene,other,1,113,83,83,False,False,False,0.10953982300884955,0.0,0.8766,0.12957416811852626,0.23250476903978695,0.0,0.6105110311985963
ENSG00000236718.4,RBMY2QP,transcribed_unprocessed_pseudogene,other,1,113,111,113,False,True,False,0.0008991150442477875,0.0,0.0589,0.0012645175594912883,0.009535919909727878,0.0,0.0
ENSG00000236719.5,OVAAL,lncRNA,other,1,113,41,71,False,False,False,0.3923097345132743,0.0476,29.9823,0.1955786511884323,0.5039528744544016,0.0,0.6469629974787909
ENSG00000236720.2,LINC01741,lncRNA,other,1,113,110,113,False,True,False,0.0006929203539823009,0.0,0.0458,0.000982889805358427,0.006843172008379837,0.0,0.0
ENSG00000236722.1,AC116036.1,processed_pseudogene,other,1,113,90,91,False,False,False,0.04704159292035398,0.0,0.8251,0.058764641600708024,0.14017889400577668,0.0,0.33022155360935
ENSG00000236723.2,AL606760.2,lncRNA,other,1,113,4,26,False,False,False,0.20153362831858407,0.181,0.7725,0.25611834208307893,0.15652373511012938,0.05157511378047124,0.5604698575341369
ENSG00000236724.1,AL137071.1,lncRNA,other,1,113,76,76,False,False,False,0.15610265486725666,0.0,1.371,0.17836908162973292,0.2851966379556499,0.0,0.7881833676511819
ENSG00000236731.1,AL135929.2,unprocessed_pseudogene,other,1,113,93,96,False,False,False,0.5778601769911506,0.0,62.6698,0.08432036263657819,0.5629464510316562,0.0,0.21930752172670606
ENSG00000236732.1,AC094019.2,unprocessed_pseudogene,other,1,113,32,35,False,False,False,0.3769345132743363,0.1547,4.0917,0.37636045508555344,0.4464438555859934,0.0,1.270842224585024
ENSG00000236733.1,AL354794.1,lncRNA,other,1,113,106,107,False,True,False,0.015628318584070794,0.0,1.0935,0.01756471980301249,0.10492520936288237,0.0,0.128867896611292
ENSG00000236735.3,RPL31P63,processed_pseudogene,other,1,113,9,9,False,False,False,0.9501522123893806,0.6394,5.9477,0.8261283943643595,0.5766894128794847,0.0,2.068027631454598
ENSG00000236736.1,UQCRC2P1,processed_pseudogene,other,1,113,104,112,False,True,False,0.003907079646017699,0.0,0.1201,0.005467680641720515,0.021099494337802817,0.0,0.053026814075236774
ENSG00000236737.1,GAGE12B,protein_coding,other,1,113,113,113,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000236739.3,CLIC4P1,processed_pseudogene,other,1,113,42,52,False,False,False,0.16609911504424776,0.1123,0.8303,0.20420106694118298,0.21920041208958166,0.0,0.6565551829512667
ENSG00000236740.6,AL033384.1,lncRNA,other,1,113,3,16,False,False,False,1.905263716814159,0.9654,12.9167,1.1704176598155562,0.9606191256592626,0.03961683918630092,2.9451630453983397
ENSG00000236741.4,Z98751.2,processed_pseudogene,other,1,113,93,96,False,False,False,0.030169026548672564,0.0,0.4668,0.039134600128363194,0.10016938305466132,0.0,0.1873344437725681
ENSG00000236744.2,AC016822.1,lncRNA,other,1,113,105,105,False,True,False,0.08190884955752213,0.0,3.5143,0.06658241488740128,0.3027552865040333,0.0,0.18825513513254624
ENSG00000236745.2,YRDCP2,processed_pseudogene,other,1,113,79,97,False,False,False,0.03166106194690266,0.0,0.2121,0.04318975875445444,0.07084931334633911,0.0,0.18563822060138035
ENSG00000236747.3,LINC01282,lncRNA,other,1,113,76,109,False,True,False,0.02290442477876106,0.0,0.296,0.03127925391464986,0.06189079950729153,0.0,0.13179934705894292
ENSG00000236748.1,AC009500.1,processed_pseudogene,other,1,113,111,113,False,True,False,0.0015309734513274335,0.0,0.0897,0.0021182640215927236,0.015790833111652247,0.0,0.0
ENSG00000236750.1,AC009237.9,processed_pseudogene,other,1,113,92,92,False,False,False,0.12065840707964601,0.0,3.007,0.11438958123626936,0.3251702066544357,0.0,0.6474909341528321
ENSG00000236751.2,LINC01186,lncRNA,other,1,113,16,53,False,False,False,0.3464699115044248,0.1141,4.4068,0.345043623339112,0.44094749164218555,0.0,1.1198199746897932
ENSG00000236753.7,MKLN1-AS,lncRNA,other,1,113,0,0,False,False,False,1.3129442477876105,1.1595,3.0541,1.165706534695413,0.35464468313490966,0.6632079552213506,1.7229628257535827
ENSG00000236754.5,AC007666.1,lncRNA,other,1,113,16,80,False,False,False,0.0860424778761062,0.0533,0.5059,0.11437141309084357,0.11390266351653747,0.0,0.3167046573047655
ENSG00000236756.4,DNAJC9-AS1,lncRNA,other,2,113,1,15,False,False,False,0.3719283185840708,0.2947,1.7096,0.42639023484329863,0.2821238645204089,0.09739212042981209,1.007360915327185
ENSG00000236758.5,MTUS2-AS2,lncRNA,other,1,113,83,100,False,False,False,0.05990973451327434,0.0,2.7096,0.0624472411748664,0.208234297795109,0.0,0.2798850590523764
ENSG00000236760.1,AC019118.2,lncRNA,other,1,113,68,95,False,False,False,0.042223008849557514,0.0,0.4329,0.05628169213340012,0.09599682812658537,0.0,0.20837207308856331
ENSG00000236761.6,CTAGE9,protein_coding,other,1,113,20,58,False,False,False,0.1700867256637168,0.0954,1.6327,0.20367347261336669,0.23992197931029322,0.0,0.5618326021446902
ENSG00000236762.1,RPL19P16,processed_pseudogene,other,1,113,6,17,False,False,False,0.4184265486725664,0.2598,3.7858,0.4461207785303069,0.37371853814922906,0.057271128651396365,1.1186419194716914
ENSG00000236763.2,TRMT112P4,processed_pseudogene,other,1,113,110,110,False,True,False,0.0032946902654867258,0.0,0.1442,0.00447593974801798,0.027351968301265683,0.0,0.0
ENSG00000236764.4,COX7A2P2,processed_pseudogene,other,1,113,66,66,False,False,False,0.1772070796460177,0.0,2.6061,0.196199735003456,0.3075544081873654,0.0,0.8257970474321591
ENSG00000236768.1,AC124916.1,processed_pseudogene,other,1,113,18,21,False,False,False,0.4690787610619469,0.3674,3.7018,0.4922537610066068,0.39950404924302063,0.0,1.1798366059168681
ENSG00000236769.3,LINC02659,lncRNA,other,1,113,69,100,False,False,False,0.03719823008849558,0.0,0.573,0.048965399435504424,0.09968532944540238,0.0,0.2261663531270547
ENSG00000236770.1,AC079325.1,unprocessed_pseudogene,other,1,113,112,113,False,True,False,0.0005389380530973452,0.0,0.0609,0.0007547670337786488,0.007987703476672768,0.0,0.0
ENSG00000236772.1,AL034550.1,lncRNA,other,1,113,5,13,False,False,False,1.311050442477876,0.9831,8.8367,1.0336607400146702,0.6731834383444628,0.08916871232183665,2.2124036037031534
ENSG00000236773.1,AC092809.3,processed_pseudogene,other,1,113,3,3,False,False,False,2.837205309734513,2.2585,14.0063,1.7152501848005788,0.7973812647719595,0.5495131387930032,2.9745976848533395
ENSG00000236775.1,AL512637.2,processed_pseudogene,other,1,113,74,105,False,True,False,0.02391858407079646,0.0,0.203,0.032946696776715155,0.056915837783277766,0.0,0.1574301227777
ENSG00000236776.1,RPL21P23,processed_pseudogene,other,1,113,78,82,False,False,False,0.09409026548672567,0.0,4.5259,0.09231799944874587,0.2553561047931171,0.0,0.35330070051911383
ENSG00000236777.1,AL157831.1,processed_pseudogene,other,1,113,105,106,False,True,False,0.009153097345132742,0.0,0.2296,0.012358859764466094,0.04662088628198989,0.0,0.1486863486866037
ENSG00000236778.8,INTS6-AS1,lncRNA,other,1,113,0,5,False,False,False,0.31959115044247793,0.2687,1.2213,0.3824337131817526,0.21738676234183335,0.13939008539287923,0.8364862863662554
ENSG00000236779.1,AL512306.1,processed_pseudogene,other,1,113,49,77,False,False,False,0.08996991150442478,0.0621,1.0555,0.1146002256093659,0.15868750640966836,0.0,0.3816802802578325
ENSG00000236780.7,LINC01829,lncRNA,other,1,113,0,23,False,False,False,0.25124778761061944,0.2075,1.0658,0.3087741685302703,0.19995319040654347,0.053527797857107186,0.6471966227488537
ENSG00000236782.7,AL391650.1,protein_coding,other,1,113,4,32,False,False,False,0.28182831858407076,0.1938,1.6235,0.33155946995438657,0.2665329100126797,0.04065390216782937,0.8276738472553006
ENSG00000236783.1,RPS15AP27,processed_pseudogene,other,1,113,93,94,False,False,False,0.03374867256637168,0.0,0.3178,0.044234444558518056,0.10021028724154718,0.0,0.28362218697807334
ENSG00000236785.1,SDR42E1P5,processed_pseudogene,other,1,113,100,110,False,True,False,0.011130973451327434,0.0,0.4215,0.01477007942830707,0.0563530068578119,0.0,0.09343085805535556
ENSG00000236786.1,TSPY15P,unprocessed_pseudogene,other,1,113,112,113,False,True,False,0.0005584070796460178,0.0,0.0631,0.0007812151299155034,0.008267603816789752,0.0,0.0
ENSG00000236790.6,LINC00299,lncRNA,other,1,113,0,70,False,False,False,0.1019557522123894,0.078,1.0744,0.1334952527339998,0.12953120864729725,0.01823453118595002,0.3539624309485368
ENSG00000236791.2,OR2AI1P,unprocessed_pseudogene,other,1,113,110,112,False,True,False,0.001720353982300885,0.0,0.1011,0.002393563630042361,0.01557100328492499,0.0,0.0
ENSG00000236792.1,AL513175.2,processed_pseudogene,other,1,113,82,86,False,False,False,0.05578938053097345,0.0,0.8592,0.07012502791325194,0.14595228081234074,0.0,0.31063252466400815
ENSG00000236794.5,BCRP8,processed_pseudogene,other,1,113,29,30,False,False,False,0.6147194690265487,0.3461,3.8475,0.5695193440539306,0.5548500338534372,0.0,1.6556403803898134
ENSG00000236795.1,CNTNAP2-AS1,lncRNA,other,1,113,108,113,False,True,False,0.0010168141592920355,0.0,0.0394,0.0014474110183100265,0.007329849111675877,0.0,0.0
ENSG00000236796.1,AL157884.3,unprocessed_pseudogene,other,1,113,53,79,False,False,False,0.08203097345132744,0.0373,0.643,0.1059271554395924,0.14569208598072203,0.0,0.4005799775159818
ENSG00000236797.1,SPA17P1,transcribed_processed_pseudogene,other,1,113,56,58,False,False,False,0.22051592920353985,0.0901,2.8074,0.22943964116266452,0.36915754697290004,0.0,1.109977827294478
ENSG00000236799.1,LINC02626,lncRNA,other,1,113,49,50,False,False,False,0.18352212389380532,0.1396,1.061,0.2188490630489553,0.25515704382514914,0.0,0.7503398107443685
ENSG00000236800.1,AC068898.1,lncRNA,other,1,113,98,98,False,False,False,0.06466460176991151,0.0,1.7224,0.06770801978116502,0.2272343425550752,0.0,0.5229995941277653
ENSG00000236801.1,RPL24P8,processed_pseudogene,other,1,113,0,0,False,False,False,3.5622840707964603,2.823,16.6088,2.0015960856391337,0.7130485659124934,0.975255745314122,3.1536260071763254
ENSG00000236803.1,SDAD1P4,processed_pseudogene,other,1,113,106,113,False,True,False,0.002145132743362832,0.0,0.0464,0.0030390436055218223,0.012227942537260707,0.0,0.03359564765312801
