dependency,depmap_column,N,beta,se,ci_low,ci_high,p,N_adjusted,beta_adjusted,se_adjusted,ci_low_adjusted,ci_high_adjusted,p_adjusted,fdr,fdr_adjusted,stronger_dependency_high_signature,annotation
CKB,CKB (1152),25,-0.0032661149397936345,0.04359297275444901,-0.09344504978907446,0.0869128199094872,0.9409238551274524,25,-0.036710333938688486,0.04466153307306162,-0.1293326845502154,0.05591201667283843,0.41991486876420414,0.9996683886512429,0.9828419139706551,True,
SLCO6A1,SLCO6A1 (133482),25,0.015121439699120122,0.0445159842574736,-0.07696688992039684,0.10720976931863709,0.7371756974475636,25,0.03907842964598507,0.04754404894281965,-0.05952189299563894,0.13767875228760906,0.4199293869602233,0.9996683886512429,0.9828419139706551,False,
ZSCAN9,ZSCAN9 (7746),25,0.05632488252441178,0.05104875779084066,-0.049277518782049036,0.1619272838308726,0.2812841002022164,25,0.046288808374379535,0.056318178721818914,-0.07050794571020566,0.16308556245896472,0.41994366331596344,0.9996683886512429,0.9828419139706551,False,
TP53I11,TP53I11 (9537),25,0.0028671513522345576,0.049336629587866,-0.09919344291712966,0.10492774562159878,0.9541597386821157,25,0.041408939663963494,0.05038668988367763,-0.06308665946662723,0.1459045387945542,0.41999545115096426,0.9996683886512429,0.9828419139706551,False,
CSHL1,CSHL1 (1444),25,0.0093961856080739,0.03891429465754291,-0.07110416618934126,0.08989653740548906,0.8113395026451389,25,0.03369343197409182,0.04100149165475431,-0.05133845731259436,0.11872532126077799,0.42002991519031185,0.9996683886512429,0.9828419139706551,False,
RNF38,RNF38 (152006),25,-0.059613549461633226,0.056751533108753555,-0.17701304033000442,0.05778594140673796,0.304432551374242,25,-0.05156710662770055,0.06275473182293316,-0.18171245483882065,0.07857824158341953,0.42005027049872545,0.9996683886512429,0.9828419139706551,True,
RHOD,RHOD (29984),25,-0.01111263016441396,0.041233411351539705,-0.09641044036031543,0.0741851800314875,0.789943866509022,25,0.032050829200570154,0.039012048754669675,-0.04885520803549764,0.11295686643663794,0.42014070012703153,0.9996683886512429,0.9828419139706551,False,
NTAQ1,NTAQ1 (55093),25,-0.028145953977911246,0.030280688815587525,-0.0907863313450071,0.03449442338918462,0.36228264784426023,25,-0.027569624251095423,0.033566002972944646,-0.09718125381387141,0.042042005311680564,0.42025591620185987,0.9996683886512429,0.9828419139706551,True,
COL7A1,COL7A1 (1294),25,0.0013651932433757777,0.043915392666677266,-0.08948071801108667,0.09221110449783823,0.9754684309030195,25,0.03664522667139073,0.04461952867179388,-0.0558900121436136,0.12918046548639506,0.42029680027117333,0.9996683886512429,0.9828419139706551,False,
SNRPG,SNRPG (6637),24,-0.022833061689292666,0.15141622584255549,-0.33685109450784034,0.291184971129255,0.8815102410692097,24,-0.1277124698815142,0.15537071488473916,-0.45082355962105203,0.19539861985802365,0.42032043127433205,0.9996683886512429,0.9828419139706551,True,
ATP13A4,ATP13A4 (84239),25,0.02965159724317164,0.055943014398245575,-0.08607534524154103,0.1453785397278843,0.6011696170137164,25,0.050070715722459094,0.06098302838122821,-0.07640034443659625,0.17654177588151443,0.4204207828923837,0.9996683886512429,0.9828419139706551,False,
KLF11,KLF11 (8462),25,0.03148389480436172,0.04402100041775527,-0.05958048272808749,0.12254827233681093,0.48168203753103944,25,0.039885432484090114,0.04857851521604019,-0.06086024190122101,0.14063110686940122,0.4204257822241001,0.9996683886512429,0.9828419139706551,False,
BCL2,BCL2 (596),25,0.02895316485212327,0.04763054972333857,-0.06957813432150359,0.12748446402575014,0.5492297224218268,25,0.0428841907044394,0.05223793494826854,-0.06545065570769662,0.15121903711657542,0.42048781096921206,0.9996683886512429,0.9828419139706551,False,
ANKRD35,ANKRD35 (148741),25,0.08114577739654784,0.05819729606068525,-0.03924450200519876,0.20153605679829445,0.17654446295054654,25,0.05117562439664619,0.06235830881471906,-0.07814759281424119,0.18049884160753357,0.4206378867447096,0.9996683886512429,0.9828419139706551,False,
HTR1E,HTR1E (3354),25,-0.048389198316932586,0.035249879697482146,-0.12130913021948465,0.024530733585619482,0.1830688745419111,25,-0.031097431069695154,0.03789302670901843,-0.10968275862289598,0.047487896483505675,0.42064168483156394,0.9996683886512429,0.9828419139706551,True,
CDYL,CDYL (9425),25,0.07105971972185207,0.05578973602947325,-0.044350142298787115,0.18646958174249126,0.21548941555360507,25,0.04983219562006424,0.0607258659473161,-0.07610554229322414,0.17576993353335263,0.4206721536753275,0.9996683886512429,0.9828419139706551,False,
AACS,AACS (65985),25,-0.005898215004756963,0.06476646306650033,-0.13987785172719658,0.12808142171768266,0.9282262904074652,25,0.05260827268167466,0.06412725406818515,-0.08038351244897267,0.18560005781232197,0.4208037811419073,0.9996683886512429,0.9828419139706551,False,
PRL,PRL (5617),25,-0.04045420733181041,0.02802797308093156,-0.09843448715029948,0.017526072486678666,0.16240463237740374,25,-0.02443430906779779,0.029786001052276596,-0.08620669445067486,0.03733807631507929,0.42082858241641996,0.9996683886512429,0.9828419139706551,True,
ZC3H13,ZC3H13 (23091),25,0.049655408315313544,0.09525362702228514,-0.1473917321443534,0.24670254877498046,0.6071436014272538,25,0.08507876717558073,0.10376767263481836,-0.13012221442084948,0.30027974877201097,0.4210696044210487,0.9996683886512429,0.9828419139706551,False,
TAS2R9,TAS2R9 (50835),25,-0.0016463591903939506,0.042085953427563876,-0.08870778704006527,0.08541506865927737,0.9691331147364007,25,-0.035124209015612716,0.042840347663049054,-0.12396965225365483,0.05372123422242941,0.4210754471278577,0.9996683886512429,0.9828419139706551,True,
ASCL4,ASCL4 (121549),25,0.07996522283998715,0.06303053721247871,-0.05042337765340747,0.21035382333338176,0.21724763569875982,25,0.056250024518871115,0.0686356148674975,-0.08609152865386432,0.19859157769160657,0.4212654732898362,0.9996683886512429,0.9828419139706551,False,
KLB,KLB (152831),25,-0.013433405147782775,0.03991581605238618,-0.09600556180063796,0.0691387515050724,0.7395124631448073,25,-0.034934461857213744,0.04262794049925925,-0.12333939959884231,0.05347047588441482,0.42127967403331434,0.9996683886512429,0.9828419139706551,True,
ACCS,ACCS (84680),25,-0.062324246950512856,0.04762743212152713,-0.16084909687342624,0.03620060297240053,0.20360297375986974,25,-0.042302888972367024,0.05162813145624504,-0.1493730803456817,0.06476730240094764,0.4213598215288523,0.9996683886512429,0.9828419139706551,True,
MEX3D,MEX3D (399664),25,0.057992928250544695,0.039850215533399756,-0.024443523389461777,0.14042937989055115,0.15910778678076032,25,0.03461861402627881,0.042250568155877,-0.05300370137583749,0.12224092942839512,0.4213666650946377,0.9996683886512429,0.9828419139706551,False,
TMC7,TMC7 (79905),25,0.027219564087453792,0.036936244336181166,-0.04918887885888455,0.10362800703379214,0.4686138889981406,25,0.033429586833283474,0.04080182678249751,-0.05118822285222283,0.11804739651878979,0.4213937588735026,0.9996683886512429,0.9828419139706551,False,
RAD51B,RAD51B (5890),25,-0.10428972961133622,0.07870683133910537,-0.2671072152529444,0.05852775603027195,0.198171704738445,25,-0.06975507792364095,0.08514322891357237,-0.24633132728188512,0.1068211714346032,0.4214208174528723,0.9996683886512429,0.9828419139706551,True,DDR/replication-stress
C3orf18,C3orf18 (51161),25,-0.021409965227965247,0.04121208564435736,-0.10666365983740639,0.0638437293814759,0.6083711062365142,25,-0.036774706827476585,0.044891723247035664,-0.1298744426413044,0.05632502898635124,0.4214658662575884,0.9996683886512429,0.9828419139706551,True,
KRT6B,KRT6B (3854),25,-0.07001276706582814,0.04758852175918829,-0.1684571247715651,0.028431590639908827,0.15478460555588974,25,-0.041206502925145994,0.050301892267750566,-0.1455262425638431,0.06311323671355111,0.4214674527397473,0.9996683886512429,0.9828419139706551,True,
TRPV1,TRPV1 (7442),25,-0.024584700803836786,0.056537206279778054,-0.14154082284633082,0.09237142123865726,0.6677305829015473,25,-0.050018406681009916,0.06108222072030908,-0.1766951791606275,0.07665836579860764,0.42164270621807753,0.9996683886512429,0.9828419139706551,True,
ARSB,ARSB (411),25,0.07368848368634853,0.05342245217380843,-0.03682427857024749,0.18420124594294457,0.1810510707624985,25,0.046967007692198054,0.057355891063758636,-0.07198183007056753,0.16591584545496363,0.4216428902526521,0.9996683886512429,0.9828419139706551,False,
DLEC1,DLEC1 (9940),25,0.04645484109015057,0.04876695214770762,-0.05442728560714597,0.14733696778744712,0.35070309455629944,25,0.04425674428940143,0.05404675594276586,-0.06782936726788194,0.1563428558466848,0.4216481871698379,0.9996683886512429,0.9828419139706551,False,
POTEC,POTEC (388468),25,0.046957666840852584,0.05374379758774108,-0.0642198490518485,0.15813518273355365,0.3912960400090777,25,0.04877775830669549,0.05956895703992156,-0.07476069738152909,0.1723162139949201,0.4216566014790646,0.9996683886512429,0.9828419139706551,False,
NFKB2,NFKB2 (4791),25,0.04838883883940163,0.07477903058390215,-0.10630337187774574,0.203081049556549,0.5239793504516177,25,0.06732975550059776,0.08223429470423721,-0.10321373354460152,0.23787324454579706,0.4217069144518524,0.9996683886512429,0.9828419139706551,False,
C6orf52,C6orf52 (347744),25,0.04690647809740596,0.0349045250509982,-0.025299033287403516,0.11911198948221544,0.19210449074134184,25,0.030834248139205035,0.03766297179233224,-0.04727397471814139,0.10894247099655145,0.4217440746829456,0.9996683886512429,0.9828419139706551,False,
CEBPB,CEBPB (1051),25,0.018336166791234808,0.05696826497489159,-0.09951166810144316,0.13618400168391276,0.750461048962545,25,0.049718939296447474,0.06073078043549529,-0.07622899064151828,0.17566686923441321,0.4217501670780994,0.9996683886512429,0.9828419139706551,False,
NAGK,NAGK (55577),25,0.014415648637800859,0.038717606938993045,-0.06567782361376016,0.09450912088936188,0.7130574212460279,25,0.03400174824267832,0.04153695953508633,-0.05214063345975607,0.12014412994511271,0.4217990793931712,0.9996683886512429,0.9828419139706551,False,
OXER1,OXER1 (165140),25,-0.0005546779290590411,0.041509047939395464,-0.08642268585013826,0.08531332999202018,0.9894535674496375,25,0.03422349503333909,0.041821070883190876,-0.052508097542215235,0.12095508760889341,0.421943687779196,0.9996683886512429,0.9828419139706551,False,
CARHSP1,CARHSP1 (23589),25,-0.025931575593844323,0.027003998300691577,-0.0817936021903128,0.02993045100262415,0.346898265229006,25,-0.02448598220767136,0.029924518814425795,-0.086545635846896,0.03757367143155327,0.42198459934208044,0.9996683886512429,0.9828419139706551,True,
GATA3,GATA3 (2625),25,0.13414006810847848,0.1269099625125037,-0.12839319168100746,0.3966733278979644,0.3015010802461804,25,0.1147540012632667,0.1402780650149985,-0.1761648997890271,0.40567290231556047,0.42210281550511475,0.9996683886512429,0.9828419139706551,False,
ADAM22,ADAM22 (53616),25,-0.003651507238373673,0.05191550688577495,-0.11104691565639412,0.10374390117964678,0.9445345524480191,25,-0.04349531839442187,0.05318473999798712,-0.15379371829972477,0.06680308151088105,0.4222318795404656,0.9996683886512429,0.9828419139706551,True,
RPL23,RPL23 (9349),25,0.1309509785352194,0.1703678465063207,-0.2214817637107839,0.4833837207812227,0.4499300583292718,25,0.15409599010200245,0.18842804608697783,-0.23667985991555732,0.5448718401195622,0.42224207064925234,0.9996683886512429,0.9828419139706551,False,
ZPBP,ZPBP (11055),25,0.0411327641290449,0.05662368760014141,-0.07600225815497788,0.15826778641306768,0.4749078937100558,25,0.05112239414737659,0.06252736317254436,-0.07855142034321647,0.18079620863796966,0.422352307789409,0.9996683886512429,0.9828419139706551,False,
MDFI,MDFI (4188),25,0.02500503847302983,0.0317469151210252,-0.040668459099406265,0.09067853604546593,0.43895135853179845,25,0.028723820646821597,0.035133001240395166,-0.04413756442027228,0.10158520571391547,0.42236716487920645,0.9996683886512429,0.9828419139706551,False,
NUDT3,NUDT3 (11165),25,-0.01945388791706658,0.040804435233718135,-0.10386429340214845,0.06495651756801529,0.6380321467159199,25,-0.03620031588229377,0.04427944181728358,-0.128030257728981,0.05562962596439345,0.4223847775948135,0.9996683886512429,0.9828419139706551,True,
TRMT1,TRMT1 (55621),25,-0.04603147372925198,0.047480607065723025,-0.144252592883076,0.05218964542457202,0.3423913457181681,25,-0.04300519319062339,0.05260789361016533,-0.15210728690790498,0.0660969005266582,0.4224271256587169,0.9996683886512429,0.9828419139706551,True,
NME2,NME2 (4831),25,-0.009291273685081928,0.057129617953307066,-0.12747289264452286,0.108890345274359,0.8722262974923617,25,0.045489025978214845,0.05564979810178269,-0.06992159153936824,0.16089964349579794,0.4224554866021939,0.9996683886512429,0.9828419139706551,False,
NUCB2,NUCB2 (4925),25,-0.008150239624396816,0.041931013480850834,-0.09489114977414229,0.07859067052534865,0.8475907592570159,25,-0.035876654204550947,0.043891911448004375,-0.12690290725539513,0.05514959884629323,0.4224719106076624,0.9996683886512429,0.9828419139706551,True,
TRIO,TRIO (7204),25,0.058028047446859785,0.06069898346802895,-0.06753736664897782,0.1835934615426974,0.34901494653203213,25,0.05497602726859279,0.06726647931710877,-0.08452611255988152,0.1944781670970671,0.42252746672438435,0.9996683886512429,0.9828419139706551,False,
ADORA2A,ADORA2A (135),25,0.025861253512724863,0.03253642694439666,-0.04144547370164442,0.09316798072709415,0.43483242209562956,25,0.02943383995133371,0.036014173514582894,-0.045254984563381825,0.10412266446604924,0.42252871312320517,0.9996683886512429,0.9828419139706551,False,
RUSC1,RUSC1 (23623),25,-0.051400611417138184,0.05065797171591801,-0.1561946101356645,0.05339338730138811,0.3208236232487077,25,-0.04582620038117361,0.056072326204961095,-0.16211308755237094,0.07046068679002374,0.42253733832381757,0.9996683886512429,0.9828419139706551,True,
PADI4,PADI4 (23569),25,-0.05129210774658554,0.03537340120227677,-0.12446756335008141,0.02188334785691034,0.16055392090159135,25,-0.030663118364332772,0.037524154103429186,-0.10848345095531449,0.04715721422664894,0.42260034617739317,0.9996683886512429,0.9828419139706551,True,
TRIM40,TRIM40 (135644),25,-0.014166796378237924,0.04139697156746106,-0.09980295665956689,0.07146936390309104,0.7352941856383073,25,-0.036161245218294856,0.04425615607950316,-0.127942895400533,0.05562040496394328,0.42263794014454803,0.9996683886512429,0.9828419139706551,True,
ANKRD33B,ANKRD33B (651746),25,0.02965360383221615,0.048030184942022505,-0.06970440377793272,0.129011611442365,0.5430388390707559,25,0.04308141397610754,0.05272545498314463,-0.06626448710642165,0.15242731505863671,0.42263801825433234,0.9996683886512429,0.9828419139706551,False,
L3HYPDH,L3HYPDH (112849),25,0.010145761184756344,0.05782944720278802,-0.1094835648776172,0.12977508724712988,0.8622671174400216,25,-0.04587580134768862,0.05615941942222686,-0.16234330879657055,0.07059170610119331,0.4227522609157609,0.9996683886512429,0.9828419139706551,True,
ITM2B,ITM2B (9445),25,0.020302337266529875,0.05255016061051696,-0.08840595240915894,0.12901062694221868,0.7027943145400013,25,0.046138408044221944,0.05648251170875951,-0.07099915179614757,0.16327596788459145,0.4227653616890482,0.9996683886512429,0.9828419139706551,False,
MGLL,MGLL (11343),25,0.016633841224124635,0.04393280353755844,-0.0742480871608902,0.10751576960913946,0.7084424626026138,25,0.038535686194362734,0.04717786660793932,-0.059305220765010755,0.13637659315373624,0.42279041259150874,0.9996683886512429,0.9828419139706551,False,
NUFIP2,NUFIP2 (57532),25,-0.05025333488063479,0.08222094804375116,-0.22034032478720916,0.11983365502593957,0.547061876596911,25,-0.07368160684728599,0.0902239960453532,-0.2607947223244223,0.11343150862985034,0.42288276725842344,0.9996683886512429,0.9828419139706551,True,
RGS20,RGS20 (8601),25,0.07323821514345999,0.05292337242108237,-0.036242121984453216,0.18271855227137318,0.17968680543386167,25,0.046346436842923916,0.05675997889778564,-0.07136655472799393,0.16405942841384175,0.42294895522265885,0.9996683886512429,0.9828419139706551,False,
TAFA2,TAFA2 (338811),25,0.02726888077665787,0.046933297709479974,-0.0698200427121204,0.12435780426543615,0.5668818586235169,25,0.04196227120859648,0.051391931646172534,-0.06461807173996477,0.14854261415715775,0.422959561846907,0.9996683886512429,0.9828419139706551,False,
HBB,HBB (3043),25,-0.0035562404647724055,0.04147848486914822,-0.0893610238579869,0.0822485429284421,0.9324174894341917,25,-0.03480297380824122,0.04262501970546779,-0.12320185419428878,0.05359590657780635,0.4229724853057938,0.9996683886512429,0.9828419139706551,True,
SPATA2L,SPATA2L (124044),25,0.030455389265905047,0.058105092634084206,-0.08974415281569659,0.15065493134750668,0.6051938739272049,25,0.05170582762606684,0.06333558849598722,-0.0796441435956124,0.1830557988477461,0.4230356952136445,0.9996683886512429,0.9828419139706551,False,
BEX4,BEX4 (56271),25,0.035290001059721535,0.04292969540273092,-0.05351684004810908,0.12409684216755215,0.41949381625515847,25,0.03881446938499751,0.04754974204240402,-0.05979766002252741,0.13742659879252245,0.4230842969157038,0.9996683886512429,0.9828419139706551,False,
